year,month,stand,species,elevation,plot,old.tag,new.tag,predawn,midday,potdiff
2014,july,PIPOHA,PIPO,H,A,T1,T1,-1.15,-1.6,-0.45
2014,july,PIPOHA,PIPO,H,A,T5,T5,-1.2,-1.5,-0.3
2014,july,PIPOHA,PIPO,H,A,T7,T7,-0.85,-1.5,-0.65
2014,july,PIPOHB,PIPO,H,B,T1,315,-0.75,-1.55,-0.8
2014,july,PIPOHB,PIPO,H,B,T4,314,-0.7,-1.65,-0.95
2014,july,PIPOHB,PIPO,H,B,T5,317,-0.75,-1.6,-0.85
2014,july,PIPOHC,PIPO,H,C,T12,353,-0.65,-1.85,-1.2
2014,july,PIPOHC,PIPO,H,C,T3,343,-0.8,-1.65,-0.85
2014,july,PIPOHC,PIPO,H,C,T8,348,-0.75,-2,-1.25
2014,july,PIPOHD,PIPO,H,D,T3,253,-0.9,-1.35,-0.45
2014,july,PIPOHD,PIPO,H,D,T4,257,-1.25,-1.6,-0.35
2014,july,PIPOHD,PIPO,H,D,T5,285,-1.3,-1.55,-0.25
2014,july,PIPOHE,PIPO,H,E,T1,T1,-0.8,-1.775,-0.975
2014,july,PIPOHE,PIPO,H,E,T2,T2,-0.75,-1.475,-0.725
2014,july,PIPOHE,PIPO,H,E,T5,T5,-0.7,-1.625,-0.925
2014,july,PIPOLA,PIPO,L,A,T1,T1,-1.3,-1.65,-0.35
2014,july,PIPOLA,PIPO,L,A,T10,T10,-1.3,-1.95,-0.65
2014,july,PIPOLA,PIPO,L,A,T8,T8,-1.5,-1.6,-0.1
2014,july,PIPOLB,PIPO,L,B,T1,T1,-1.35,,
2014,july,PIPOLB,PIPO,L,B,T12,T12,-1.3,-1.7,-0.4
2014,july,PIPOLB,PIPO,L,B,T3,T3,-1.6,-1.8,-0.2
2014,july,PIPOLB,PIPO,L,B,T8,T8,,-1.8,-0.383
2014,july,PIPOLC,PIPO,L,C,T1,1083,-1.35,-1.4,-0.05
2014,july,PIPOLC,PIPO,L,C,T4,1080,-1.7,-1.8,-0.1
2014,july,PIPOLC,PIPO,L,C,T5,1087,-1.7,-2.15,-0.45
2014,july,PIPOLD,PIPO,L,D,T10,T10,-1.475,-1.575,-0.1
2014,july,PIPOLD,PIPO,L,D,T4,T4,-1.8,-1.9,-0.1
2014,july,PIPOLD,PIPO,L,D,T5,T5,,-1.85,
2014,july,PIPOLD,PIPO,L,D,T8,T8,-1.4,-1.5,-0.1
2014,july,PIPOLE,PIPO,L,E,T1,1105,-1.5,,-0.35
2014,july,PIPOLE,PIPO,L,E,T2,1104,-1.55,-1.65,-0.1
2014,july,PIPOLE,PIPO,L,E,T4,1105.5,-1.6,-2,-0.4
2014,july,PIPOLE,PIPO,L,E,T7,1112B,-1.4,-1.9,-0.5
2014,july,PIPOMA,PIPO,M,A,T1,1322,-1,-1.55,-0.55
2014,july,PIPOMA,PIPO,M,A,T3,1344,-1.2,-1.5,-0.3
2014,july,PIPOMA,PIPO,M,A,T5,1341,-1.35,-1.65,-0.3
2014,july,PIPOMB,PIPO,M,B,T1,T1,-1.15,-1.55,-0.4
2014,july,PIPOMB,PIPO,M,B,T5,T5,-1.5,-1.6,-0.1
2014,july,PIPOMB,PIPO,M,B,T8,1304,-1.05,-1.35,-0.3
2014,july,PIPOMC,PIPO,M,C,T10,T10,-1.25,-1.55,-0.3
2014,july,PIPOMC,PIPO,M,C,T2,1248A,-1.35,-1.55,-0.2
2014,july,PIPOMC,PIPO,M,C,T3,T3,-1,-1.5,-0.5
2014,july,PIPOMC,PIPO,M,C,T8,T8,,,-0.33
2014,july,PIPOMD,PIPO,M,D,T2,1158,-1.35,-1.65,-0.3
2014,july,PIPOMD,PIPO,M,D,T5,1161,-1.4,-1.775,-0.375
2014,july,PIPOMD,PIPO,M,D,T7,T7,-1.35,-1.75,-0.4
2014,july,PIPOME,PIPO,M,E,M5L,1264,-1,-1.5,-0.5
2014,july,PIPOME,PIPO,M,E,T1,1281,-1.3,-1.4,-0.1
2014,july,PIPOME,PIPO,M,E,T6,1279,-1.4,-1.6,-0.2
2014,july,POTRHA,POTR,H,A,H1L,2319,-0.475,-1.6,-1.125
2014,july,POTRHA,POTR,H,A,T1,2314,-0.4,-1.5,-1.1
2014,july,POTRHA,POTR,H,A,T3,2331,-0.45,-1.65,-1.2
2014,july,POTRHB,POTR,H,B,T1,2127,-0.525,-1.525,-1
2014,july,POTRHB,POTR,H,B,T3,2109,-0.4,-1.5,-1.1
2014,july,POTRHB,POTR,H,B,T5,2135,-0.4,-1.45,-1.05
2014,july,POTRHC,POTR,H,C,T1,2738,-0.45,-1.35,-0.9
2014,july,POTRHC,POTR,H,C,T10,T10,-0.5,-1.4,-0.9
2014,july,POTRHC,POTR,H,C,T13,2782,-0.4,-1.2,-0.8
2014,july,POTRHC,POTR,H,C,T5,T5,,,-0.87
2014,july,POTRHD,POTR,H,D,T1,2551,-0.525,-1.35,-0.825
2014,july,POTRHD,POTR,H,D,T3,2539,-0.5,-1.7,-1.2
2014,july,POTRHD,POTR,H,D,T6,2572,-0.525,-1.5,-0.975
2014,july,POTRHE,POTR,H,E,T1,T1,-0.45,-1.2,-0.75
2014,july,POTRHE,POTR,H,E,T4,2441,-0.525,-1.1,-0.575
2014,july,POTRHE,POTR,H,E,T6,2398,,,-0.663
2014,july,POTRLA,POTR,L,A,T1,T1,-0.75,-1.65,-0.9
2014,july,POTRLA,POTR,L,A,T10,T10,-0.35,-1.75,-1.4
2014,july,POTRLA,POTR,L,A,T3,T3,-0.55,-1.8,-1.25
2014,july,POTRLB,POTR,L,B,T1,47,-0.55,-1.8,-1.25
2014,july,POTRLB,POTR,L,B,T6,T6,-0.6,-1.65,-1.05
2014,july,POTRLB,POTR,L,B,T9,43,-0.625,-1.6,-0.975
2014,july,POTRLC,POTR,L,C,T1,122,-0.55,-1.65,-1.1
2014,july,POTRLC,POTR,L,C,T4,T4,-0.7,-1.75,-1.05
2014,july,POTRLC,POTR,L,C,T8,113,-0.5,-1.65,-1.15
2014,july,POTRLD,POTR,L,D,T1,194,-0.7,-1.7,-1
2014,july,POTRLD,POTR,L,D,T2,T2,-0.6,-1.8,-1.2
2014,july,POTRLD,POTR,L,D,T8,248,-0.75,-1.775,-1.025
2014,july,POTRLE,POTR,L,E,T1,186,-0.55,-1.65,-1.1
2014,july,POTRLE,POTR,L,E,T2,187,-0.45,-1.8,-1.35
2014,july,POTRLE,POTR,L,E,T3,181,-0.6,-1.6,-1
2014,july,POTRMA,POTR,M,A,T2,T2,,-1.65,-1.15
2014,july,POTRMA,POTR,M,A,T3,T3,,-1.45,-0.95
2014,july,POTRMA,POTR,M,A,T4,T4,,-1.5,-1
2014,july,POTRMB,POTR,M,B,T1,1013,-0.5,-1.45,-0.95
2014,july,POTRMB,POTR,M,B,T2,T2,-0.7,-1.6,-0.9
2014,july,POTRMB,POTR,M,B,T3,1037,-0.5,,-1.025
2014,july,POTRMC,POTR,M,C,T1,T1,-0.55,,-1.146
2014,july,POTRMC,POTR,M,C,T4,618,-0.6,,-1.096
2014,july,POTRMC,POTR,M,C,T8,T8,-0.6,-1.525,-0.925
2014,july,POTRMD,POTR,M,D,T3,1411,-0.35,-1.675,-1.325
2014,july,POTRMD,POTR,M,D,T4,1425,-0.5,,
2014,july,POTRMD,POTR,M,D,T5,1448,-0.45,-1.65,-1.2
2014,july,POTRME,POTR,M,E,T1,T1,-0.45,-1.7,-1.25
2014,july,POTRME,POTR,M,E,T3,T3,-0.4,,
2014,july,POTRME,POTR,M,E,T5,T5,-0.4,-1.45,-1.05
2018,july,PIPOHB,PIPO,H,B,T4,314,-1.916798,-1.823783,0.093015
2018,july,PIPOHB,PIPO,H,B,T4,314,-1.945047,-1.983631,-0.038584
2018,july,PIPOHB,PIPO,H,B,T1,315,-1.797601,-1.793467,0.004134
2018,july,PIPOHB,PIPO,H,B,T1,315,-1.804491,-1.811381,-0.00689
2018,july,PIPOHB,PIPO,H,B,,309,-1.801046,-2.116608,-0.315562
2018,july,PIPOHB,PIPO,H,B,,309,-1.721811,-2.064933,-0.343122
2018,july,POTRLB,PIPO,H,B,,45,-1.20575,-1.464814,-0.259064
2018,july,POTRLB,PIPO,H,B,,45,-1.1713,-1.555762,-0.384462
2018,july,POTRLB,PIPO,H,B,,15,-1.13685,-1.513733,-0.376883
2018,july,POTRLB,PIPO,H,B,,15,-1.1024,-1.678404,-0.576004
2018,july,POTRLB,PIPO,H,B,,6,-1.1024,-1.886482,-0.784082
2018,july,POTRLB,PIPO,H,B,,6,-1.1024,-1.991899,-0.889499
2018,july,PIPOHC,PIPO,H,C,T8,348,-2.184819,-1.830673,0.354146
2018,july,PIPOHC,PIPO,H,C,T8,348,-2.009124,-1.819649,0.189475
2018,july,PIPOHC,PIPO,H,C,,342,-1.895439,-1.985698,-0.090259
2018,july,PIPOHC,PIPO,H,C,,342,-1.482039,-1.902329,-0.42029
2018,july,PIPOHC,PIPO,H,C,,342,-1.505465,,
2018,july,PIPOHC,PIPO,H,C,S4,359,-1.940913,-1.80518,0.135733
2018,july,PIPOHC,PIPO,H,C,S4,359,-2.017392,-2.022215,-0.004823
2018,july,POTRLC,PIPO,H,C,,67,-1.1713,-1.9981,-0.8268
2018,july,POTRLC,PIPO,H,C,,67,-1.2402,-1.9292,-0.689
2018,july,POTRLC,PIPO,H,C,,72,-1.20575,-2.1359,-0.93015
2018,july,POTRLC,PIPO,H,C,,72,-1.3091,-2.17035,-0.86125
2018,july,POTRLC,PIPO,H,C,,82,-1.1024,-2.6182,-1.5158
2018,july,POTRLC,PIPO,H,C,,82,-1.13685,-2.72155,-1.5847
2018,july,PIPOHD,PIPO,H,D,T4,257,-1.442766,-1.873391,-0.430625
2018,july,PIPOHD,PIPO,H,D,T4,257,-1.391091,-1.969851,-0.57876
2018,july,PIPOHD,PIPO,H,D,,301,-1.499953,-1.750749,-0.250796
2018,july,PIPOHD,PIPO,H,D,,301,-1.524757,-1.807936,-0.283179
2018,july,PIPOHD,PIPO,H,D,S2,272,-1.187836,-1.94987,-0.762034
2018,july,PIPOHD,PIPO,H,D,S2,272,-1.168544,-1.931956,-0.763412
2018,july,POTRLD,PIPO,H,D,,207,-1.5158,-2.6182,-1.1024
2018,july,POTRLD,PIPO,H,D,,207,-1.3091,-2.067,-0.7579
2018,july,POTRLD,PIPO,H,D,,245,-1.27465,-1.82585,-0.5512
2018,july,POTRLD,PIPO,H,D,,245,-1.3091,-2.067,-0.7579
2018,july,POTRLD,PIPO,H,D,,206,-1.48135,-1.7225,-0.24115
2018,july,POTRLD,PIPO,H,D,,206,-1.378,-1.9292,-0.5512
2018,july,POTRLE,PIPO,H,E,,189,-1.9292,-1.7914,0.1378
2018,july,POTRLE,PIPO,H,E,,189,-1.9981,-1.7225,0.2756
2018,july,POTRLE,PIPO,H,E,,169B,-1.586767,-1.615705,-0.028938
2018,july,POTRLE,PIPO,H,E,,169B,-1.470326,-1.739036,-0.26871
2018,july,POTRLE,PIPO,H,E,,189,-1.484795,-1.466192,0.018603
2018,july,POTRLE,PIPO,H,E,,189,-1.46068,-1.528891,-0.068211
2018,july,POTRLF,PIPO,H,F,,394,-1.9292,-1.889927,0.039273
2018,july,POTRLF,PIPO,H,F,,394,-1.9292,-1.952626,-0.023426
2018,july,POTRLF,PIPO,H,F,,372,-1.8603,-1.747993,0.112307
2018,july,POTRLF,PIPO,H,F,,372,-1.61915,-1.854099,-0.234949
2018,july,POTRLF,PIPO,H,F,,377,-1.4469,-1.96365,-0.51675
2018,july,POTRLF,PIPO,H,F,,377,-1.61915,-2.085603,-0.466453
2018,july,POTRLG,PIPO,H,G,,439,-0.9646,-1.509599,-0.544999
2018,july,POTRLG,PIPO,H,G,,439,-1.1713,-1.55714,-0.38584
2018,july,POTRLG,PIPO,H,G,,424,-1.34355,-1.856855,-0.513305
2018,july,POTRLG,PIPO,H,G,,424,-1.34355,-2.102139,-0.758589
2018,july,POTRLG,PIPO,H,G,,429,-1.06795,-1.775553,-0.707603
2018,july,POTRLG,PIPO,H,G,,429,-1.20575,-1.905774,-0.700024
2018,july,PIPOLC,PIPO,L,C,T1,1083,-1.1024,-1.82585,-0.72345
2018,july,PIPOLC,PIPO,L,C,T1,1083,-1.13685,-1.9981,-0.86125
2018,july,PIPOLC,PIPO,L,C,T4,1080,-1.1713,-1.9292,-0.7579
2018,july,PIPOLC,PIPO,L,C,T4,1080,-1.2402,-2.10145,-0.86125
2018,july,PIPOLC,PIPO,L,C,T5,1087,-1.20575,-2.6182,-1.41245
2018,july,PIPOLC,PIPO,L,C,T5,1087,-1.2402,-2.4804,-1.2402
2018,july,PIPOLD,PIPO,L,D,D14,1131,-1.454479,-1.872013,-0.417534
2018,july,PIPOLD,PIPO,L,D,D14,1131,-1.587456,-2.014636,-0.42718
2018,july,PIPOLD,PIPO,L,D,T1,1140,-1.461369,-2.105584,-0.644215
2018,july,PIPOLD,PIPO,L,D,T1,1140,-1.271205,-2.208934,-0.937729
2018,july,PIPOLD,PIPO,L,D,D3,1138,-1.641887,-1.9292,-0.287313
2018,july,PIPOLD,PIPO,L,D,D3,1138,-1.638442,-1.8603,-0.221858
2018,july,PIPOLE,PIPO,L,E,,1115,-1.464814,,
2018,july,PIPOLE,PIPO,L,E,,1115,-1.331837,,
2018,july,PIPOLE,PIPO,L,E,T7,1112B,-1.5158,-2.000167,-0.484367
2018,july,PIPOLE,PIPO,L,E,T7,1112B,-1.37111,-2.059421,-0.688311
2018,july,PIPOLE,PIPO,L,E,,S3,-1.540604,-1.907841,-0.367237
2018,july,PIPOLE,PIPO,L,E,,S3,-1.321502,-1.827917,-0.506415
2018,july,PIPOLE,PIPO,L,E,T11,1109,-1.46068,-2.133833,-0.673153
2018,july,PIPOLE,PIPO,L,E,T11,1109,-1.510977,-2.198599,-0.687622
2018,july,PIPOLF,PIPO,L,F,,989,-1.34355,-2.193776,-0.850226
2018,july,PIPOLF,PIPO,L,F,,989,-1.4469,-2.222025,-0.775125
2018,july,PIPOLF,PIPO,L,F,,991,-1.61915,-2.468687,-0.849537
2018,july,PIPOLF,PIPO,L,F,,991,-1.55025,-2.326064,-0.775814
2018,july,PIPOLF,PIPO,L,F,,980,-1.5158,-1.781065,-0.265265
2018,july,PIPOLF,PIPO,L,F,,980,-1.55025,-2.016014,-0.465764
2018,july,PIPOLG,PIPO,L,G,,960,-1.4469,-2.03255,-0.58565
2018,july,PIPOLG,PIPO,L,G,,960,-1.2402,-1.9292,-0.689
2018,july,PIPOLG,PIPO,L,G,,975,-1.34355,-1.8603,-0.51675
2018,july,PIPOLG,PIPO,L,G,,975,-1.378,-1.8603,-0.4823
2018,july,PIPOLG,PIPO,L,G,,976,-1.13685,-1.7914,-0.65455
2018,july,PIPOLG,PIPO,L,G,,976,-1.20575,-1.82585,-0.6201
2018,july,PIPOMA,PIPO,M,A,,1331,-1.1713,-1.75695,-0.58565
2018,july,PIPOMA,PIPO,M,A,,1331,-1.2402,-1.9292,-0.689
2018,july,PIPOMA,PIPO,M,A,,1322,-1.41245,-2.421835,-1.009385
2018,july,PIPOMA,PIPO,M,A,,1322,-1.4469,-2.437682,-0.990782
2018,july,PIPOMA,PIPO,M,A,,1355,-1.20575,-1.7914,-0.58565
2018,july,PIPOMA,PIPO,M,A,,1355,-1.2402,-2.2737,-1.0335
2018,july,PIPOMA,PIPO,M,A,,1355,,-2.37705,
2018,july,PIPOMB,PIPO,M,B,S7,1298,-1.0335,-2.6182,-1.5847
2018,july,PIPOMB,PIPO,M,B,S7,1298,-1.1713,-2.4115,-1.2402
2018,july,PIPOMB,PIPO,M,B,S4,1302,-1.2402,-2.490046,-1.249846
2018,july,PIPOMB,PIPO,M,B,S4,1302,-1.2402,-2.488668,-1.248468
2018,july,PIPOMB,PIPO,M,B,S4,1302,,-3.234166,
2018,july,PIPOMB,PIPO,M,B,S3,1301,-0.93015,-2.58375,-1.6536
2018,july,PIPOMB,PIPO,M,B,S3,1301,-1.06795,-2.457663,-1.389713
2018,july,PIPOMB,PIPO,M,B,S3,1301,,-2.4804,
2018,july,PIPOMC,PIPO,M,C,,1216,-1.2402,-1.741103,-0.500903
2018,july,PIPOMC,PIPO,M,C,,1216,-1.34355,-1.638442,-0.294892
2018,july,PIPOMC,PIPO,M,C,,1249,-1.20575,-1.691495,-0.485745
2018,july,PIPOMC,PIPO,M,C,,1249,-1.34355,-1.835496,-0.491946
2018,july,PIPOMC,PIPO,M,C,S1,1240,-1.20575,-1.380756,-0.175006
2018,july,PIPOMC,PIPO,M,C,S1,1240,-1.2402,-1.472393,-0.232193
2018,july,PIPOMD,PIPO,M,D,L5,1161,-1.112046,-1.227109,-0.115063
2018,july,PIPOMD,PIPO,M,D,L5,1161,-1.214018,-1.838252,-0.624234
2018,july,PIPOMD,PIPO,M,D,L5,1161,,-1.831362,
2018,july,PIPOMD,PIPO,M,D,T3,1156,-1.179568,-1.94987,-0.770302
2018,july,PIPOMD,PIPO,M,D,T3,1156,-1.206439,-1.996722,-0.790283
2018,july,PIPOMD,PIPO,M,D,T2,1158,-1.001806,-1.802424,-0.800618
2018,july,PIPOMD,PIPO,M,D,T2,1158,-1.072773,-1.889927,-0.817154
2018,july,PIPOME,PIPO,M,E,S5,1258,-1.300832,-1.808625,-0.507793
2018,july,PIPOME,PIPO,M,E,S5,1258,-1.196793,-1.798979,-0.602186
2018,july,PIPOME,PIPO,M,E,S3,1256,-1.346995,-1.978119,-0.631124
2018,july,PIPOME,PIPO,M,E,S3,1256,-1.209884,-1.952626,-0.742742
2018,july,PIPOME,PIPO,M,E,T1,1281,-1.317588636,-1.960205,-0.642616364
2018,july,PIPOME,PIPO,M,E,T1,1281,-1.17819,-1.797601,-0.619411
2018,july,POTRHA,POTR,H,A,2314,T1,,-1.41245,
2018,july,POTRHA,POTR,H,A,2314,T1,,-0.9646,
2018,july,POTRHA,POTR,H,A,2331,T3,,-1.1713,
2018,july,POTRHA,POTR,H,A,2331,T3,,-1.1024,
2018,july,POTRHA,POTR,H,A,2247,1H,,-2.5493,
2018,july,POTRHA,POTR,H,A,2247,1H,,-2.067,
2018,july,POTRHB,POTR,H,B,T3,2109,,-0.942552,
2018,july,POTRHB,POTR,H,B,T3,2109,,-1.825161,
2018,july,POTRHB,POTR,H,B,T3,2109,,-1.663246,
2018,july,POTRHB,POTR,H,B,T5,2135,,-1.690806,
2018,july,POTRHB,POTR,H,B,T5,2135,,-1.662557,
2018,july,POTRHB,POTR,H,B,6H,2127,,-1.390402,
2018,july,POTRHB,POTR,H,B,6H,2127,,-1.524757,
2018,july,POTRHC,POTR,H,C,T13,2782,,-1.555073,
2018,july,POTRHC,POTR,H,C,T13,2782,,-1.718366,
2018,july,POTRHC,POTR,H,C,,T5,,-1.761084,
2018,july,POTRHC,POTR,H,C,,T5,,-1.953315,
2018,july,POTRHC,POTR,H,C,,T5,,-2.049086,
2018,july,POTRHD,POTR,H,D,Tree X,2467,,-1.714232,
2018,july,POTRHD,POTR,H,D,Tree X,2467,,-2.095249,
2018,july,POTRHD,POTR,H,D,Tree X,2467,,-1.955382,
2018,july,POTRHD,POTR,H,D,9H,2551,,-1.96365,
2018,july,POTRHD,POTR,H,D,9H,2551,,-1.974674,
2018,july,POTRHD,POTR,H,D,T3,2539,,-1.995344,
2018,july,POTRHD,POTR,H,D,T3,2539,,-1.881659,
2018,july,POTRHE,POTR,H,E,T4,2441,,-1.34355,
2018,july,POTRHE,POTR,H,E,T4,2441,,-1.41245,
2018,july,POTRHE,POTR,H,E,T6,2398,,-1.4469,
2018,july,POTRHE,POTR,H,E,T6,2398,,-1.7914,
2018,july,POTRHE,POTR,H,E,10H,2421,,-1.8603,
2018,july,POTRHE,POTR,H,E,10H,2421,,-1.5847,
2018,july,POTRLB,POTR,L,B,T1,47,-0.65455,-1.776242,-1.121692
2018,july,POTRLB,POTR,L,B,T1,47,-0.689,-2.2048,-1.5158
2018,july,POTRLB,POTR,L,B,,46,-0.6201,-2.133144,-1.513044
2018,july,POTRLB,POTR,L,B,,46,-0.6201,-2.577549,-1.957449
2018,july,POTRLB,POTR,L,B,,3A,-0.8268,-2.166216,-1.339416
2018,july,POTRLB,POTR,L,B,,3A,-0.8268,-2.240628,-1.413828
2018,july,POTRLC,POTR,L,C,S4,3,-0.689,-1.9292,-1.2402
2018,july,POTRLC,POTR,L,C,S4,3,-0.6201,-1.9981,-1.378
2018,july,POTRLC,POTR,L,C,S7,70,-0.99905,-2.37705,-1.378
2018,july,POTRLC,POTR,L,C,S7,70,-0.9646,-2.5493,-1.5847
2018,july,POTRLC,POTR,L,C,,75,-1.27465,-2.17035,-0.8957
2018,july,POTRLC,POTR,L,C,,75,-1.2402,-2.3426,-1.1024
2018,july,POTRLC,POTR,L,C,,75,,-1.68805,
2018,july,POTRLD,POTR,L,D,T8,248,-1.1024,-2.3426,-1.2402
2018,july,POTRLD,POTR,L,D,T8,248,-0.99905,-2.6182,-1.61915
2018,july,POTRLD,POTR,L,D,T1,194,-0.8957,-2.37705,-1.48135
2018,july,POTRLD,POTR,L,D,T1,194,-0.8957,-2.4804,-1.5847
2018,july,POTRLD,POTR,L,D,T7,204,-0.9646,-1.9292,-0.9646
2018,july,POTRLD,POTR,L,D,T7,204,-1.06795,-2.3426,-1.27465
2018,july,POTRLE,POTR,L,E,T2,187,-0.99905,-2.5493,-1.55025
2018,july,POTRLE,POTR,L,E,T2,187,-1.0335,-2.79045,-1.75695
2018,july,POTRLE,POTR,L,E,T3,181,-0.72345,-2.44595,-1.7225
2018,july,POTRLE,POTR,L,E,T3,181,-0.79235,-2.2048,-1.41245
2018,july,POTRLE,POTR,L,E,T1,186,-0.9646,-1.6536,-0.689
2018,july,POTRLE,POTR,L,E,T1,186,-0.93015,-1.9981,-1.06795
2018,july,POTRLF,POTR,L,F,,398,-1.13685,-1.83963,-0.70278
2018,july,POTRLF,POTR,L,F,,398,-1.1024,-1.947803,-0.845403
2018,july,POTRLF,POTR,L,F,,402,-1.2402,-1.971918,-0.731718
2018,july,POTRLF,POTR,L,F,,402,-1.27465,-2.048397,-0.773747
2018,july,POTRLF,POTR,L,F,,382,-1.61915,-1.902329,-0.283179
2018,july,POTRLF,POTR,L,F,,382,-1.55025,-2.235116,-0.684866
2018,july,POTRLF,POTR,L,F,,382,,-2.317796,
2018,july,POTRLG,POTR,L,G,,440,-0.72345,-1.28154,-0.55809
2018,july,POTRLG,POTR,L,G,,440,-0.65455,-1.297387,-0.642837
2018,july,POTRLG,POTR,L,G,,434,-0.9646,-1.733524,-0.768924
2018,july,POTRLG,POTR,L,G,,434,-1.06795,-1.934023,-0.866073
2018,july,POTRLG,POTR,L,G,,422,-1.27465,-1.761084,-0.486434
2018,july,POTRLG,POTR,L,G,,422,-1.2402,-1.727323,-0.487123
2018,july,POTRMF,POTR,M,F,,710,-0.618033,-1.829295,-1.211262
2018,july,POTRMF,POTR,M,F,,710,-0.611832,-1.947803,-1.335971
2018,july,POTRMF,POTR,M,F,,783,-0.558779,-2.215824,-1.657045
2018,july,POTRMF,POTR,M,F,,783,-0.584961,-2.158637,-1.573676
2018,july,POTRMF,POTR,M,F,,779,-0.479544,-2.386007,-1.906463
2018,july,POTRMF,POTR,M,F,,779,-0.460252,-2.343978,-1.883726
2018,july,POTRMB,POTR,M,B,T3,1037,-0.591851,-2.171039,-1.579188
2018,july,POTRMB,POTR,M,B,T3,1037,-0.54431,-2.116608,-1.572298
2018,july,POTRMB,POTR,M,B,T1,1013,-0.672464,-1.63982,-0.967356
2018,july,POTRMB,POTR,M,B,T1,1013,-0.62699,-1.789333,-1.162343
2018,july,POTRMB,POTR,M,B,S6,1044,-0.571181,-2.028416,-1.457235
2018,july,POTRMB,POTR,M,B,S6,1044,-0.614588,-1.982253,-1.367665
2018,july,POTRME,POTR,M,E,,T3,,-1.669447,
2018,july,POTRME,POTR,M,E,,T3,,-1.759017,
2018,july,POTRME,POTR,M,E,,T5,,-1.647399,
2018,july,POTRME,POTR,M,E,,T5,,-1.71561,
2018,july,POTRME,POTR,M,E,,T1,,-2.000167,
2018,july,POTRME,POTR,M,E,,T1,,-2.090426,
2018,july,POTRHA,ABLA,L,A,T4,T4,,-1.1721092,
2018,july,POTRHA,ABLA,L,A,T4,T4,,-0.8963188,
2018,july,POTRHA,ABLA,L,A,T4,T4,,-1.1721092,
2018,july,POTRHA,ABLA,L,A,T3,2300,,-1.2410568,
2018,july,POTRHA,ABLA,L,A,T3,2300,,-1.3100044,
2018,july,POTRHA,ABLA,L,A,L1-H,2264,,-0.9997402,
2018,july,POTRHA,ABLA,L,A,L1-H,2264,,-0.9307926,
2018,july,POTRHE,ABLA,L,E,T,2356,,-1.2755306,
2018,july,POTRHE,ABLA,L,E,T,2356,,-1.3444782,
2018,july,POTRHE,ABLA,L,E,8L,2354,,-1.2410568,
2018,july,POTRHE,ABLA,L,E,8L,2354,,-1.4134258,
2018,july,POTRHE,ABLA,L,E,R,R,,-1.2410568,
2018,july,POTRHE,ABLA,L,E,R,R,,-1.3100044,
2018,july,ABLALD,ABLA,L,D,,843,,-1.2410568,
2018,july,ABLALD,ABLA,L,D,,843,,-1.551321,
2018,july,ABLALD,ABLA,L,D,,912,,-1.2410568,
2018,july,ABLALD,ABLA,L,D,,912,,-1.4134258,
2018,july,ABLALD,ABLA,L,D,,906,,-1.2410568,
2018,july,ABLALD,ABLA,L,D,,906,,-1.378952,
2018,july,ABLALE,ABLA,L,E,,T1,,-1.206583,
2018,july,ABLALE,ABLA,L,E,,T1,,-1.2755306,
2018,july,ABLALE,ABLA,L,E,,T2,,-1.378952,
2018,july,ABLALE,ABLA,L,E,,T2,,-1.4478996,
2018,july,ABLALE,ABLA,L,E,,N,,-1.034214,
2018,july,ABLALE,ABLA,L,E,,N,,-1.0686878,
2018,august,ABLALE,ABLA,L,E,,T1,-1.1031616,-1.378952,-0.2757904
2018,august,ABLALE,ABLA,L,E,,T1,-0.8963188,-2.068428,-1.1721092
2018,august,ABLALE,ABLA,L,E,,T2,-0.8963188,-1.4823734,-0.5860546
2018,august,ABLALE,ABLA,L,E,,T2,-0.8273712,-1.551321,-0.7239498
2018,august,ABLALE,ABLA,L,E,,T3,-0.8273712,-1.4478996,-0.6205284
2018,august,ABLALE,ABLA,L,E,,T3,-0.9307926,-0.689476,0.2413166
2018,august,POTRHA,ABLA,L,A,L1-H,2247,-1.36516248,-1.206583,0.15857948
2018,august,POTRHA,ABLA,L,A,L1-H,2247,-1.2755306,-1.3444782,-0.0689476
2018,august,POTRHA,ABLA,L,A,T4,T4,-0.861845,-1.2755306,-0.4136856
2018,august,POTRHA,ABLA,L,A,T4,T4,-0.8963188,-1.4478996,-0.5515808
2018,august,POTRHA,ABLA,L,A,T3,2300,-0.9307926,-1.3444782,-0.4136856
2018,august,POTRHA,ABLA,L,A,T3,2300,-0.87563452,-1.5857948,-0.71016028
2018,august,POTRHE,ABLA,L,E,8L,2354,-0.861845,-1.206583,-0.344738
2018,august,POTRHE,ABLA,L,E,8L,2354,-0.9307926,-1.3100044,-0.3792118
2018,august,POTRHE,ABLA,L,E,T5-L8,2372,-0.8963188,-1.2410568,-0.344738
2018,august,POTRHE,ABLA,L,E,T5-L8,2372,-1.034214,-1.1721092,-0.1378952
2018,august,POTRHE,ABLA,L,E,T,2356,-0.861845,-1.378952,-0.517107
2018,august,POTRHE,ABLA,L,E,T,2356,-0.9652664,-1.3100044,-0.344738
2018,august,ABLAMA,ABLA,M,A,T1,T1,-0.7584236,-0.689476,0.0689476
2018,august,ABLAMA,ABLA,M,A,T1,T1,-0.689476,-0.7239498,-0.0344738
2018,august,ABLAMA,ABLA,M,A,S7,S7,-0.4826332,-0.8273712,-0.344738
